% name: utt2a_forw
% type: matrix
% rows: 69
% columns: 20
 -1.70141e+38 -1.70141e+38 -1153.24 -1.70141e+38 -1160.75 -1186.53 -1158.55 -1151.75 -1162 -1151.09 -1151.09 -1093.49 -1109.98 -897.165 -897.165 -876.807 -713.866 -707.06 -706.401 -706.401
 -1.70141e+38 -1.70141e+38 -1158.61 -1.70141e+38 -1160.77 -1184.69 -1167.47 -1157.41 -1191.27 -1159.44 -1159.44 -1132.18 -1147.84 -928.69 -928.69 -906.085 -722.785 -712.724 -714.751 -714.751
 -1.70141e+38 -1.70141e+38 -1166.58 -1.70141e+38 -1165.64 -1185.32 -1174.03 -1161.14 -1211.8 -1162.79 -1162.79 -1169.41 -1186.53 -958.855 -958.855 -935.245 -729.34 -716.457 -718.099 -718.099
 -1.70141e+38 -1.70141e+38 -1173.67 -1.70141e+38 -1176.19 -1196.23 -1184.58 -1169.15 -1214.87 -1171.93 -1171.93 -1217.48 -1233.84 -1004.12 -1004.12 -969.413 -739.897 -724.461 -727.243 -727.243
 -1.70141e+38 -1.70141e+38 -1177.19 -1.70141e+38 -1178.85 -1197.3 -1190.87 -1172.15 -1223.21 -1174.52 -1174.52 -1249.41 -1263.64 -1031.91 -1031.91 -1010.41 -746.186 -727.461 -729.833 -729.833
 -1.70141e+38 -1.70141e+38 -1183.68 -1.70141e+38 -1186.18 -1202.76 -1199.71 -1179.48 -1219.54 -1181.29 -1181.29 -1265.16 -1299.03 -1066.88 -1066.88 -1040.75 -755.026 -734.792 -736.606 -736.606
 -1.70141e+38 -1.70141e+38 -1190.12 -1.70141e+38 -1192.43 -1217.27 -1208.18 -1185.29 -1232 -1187.56 -1187.56 -1265.5 -1328.71 -1105.52 -1105.52 -1075.35 -763.492 -740.598 -742.872 -742.872
 -1.70141e+38 -1.70141e+38 -1196.98 -1.70141e+38 -1199.44 -1222.77 -1216.79 -1192.07 -1248.6 -1192.77 -1192.77 -1268.02 -1321.01 -1137.23 -1137.23 -1114.13 -772.102 -747.387 -748.078 -748.078
 -1.70141e+38 -1.70141e+38 -1201.48 -1.70141e+38 -1205.61 -1225.66 -1227.53 -1199.45 -1253.2 -1202.22 -1202.22 -1289.74 -1319.24 -1170.24 -1170.24 -1147.97 -782.84 -754.76 -757.529 -757.529
 -1.70141e+38 -1.70141e+38 -1212.11 -1.70141e+38 -1211.35 -1232.44 -1237.44 -1206.38 -1254.36 -1209.87 -1209.87 -1298.89 -1350.07 -1207.27 -1207.27 -1180.16 -792.754 -761.697 -765.179 -765.179
 -1.70141e+38 -1.70141e+38 -1214.11 -1.70141e+38 -1215.21 -1230.54 -1243.72 -1209.48 -1252.73 -1212.21 -1212.21 -1287.82 -1348.17 -1239.03 -1239.03 -1213.54 -799.032 -764.793 -767.524 -767.524
 -1.70141e+38 -1.70141e+38 -1222.4 -1.70141e+38 -1224.01 -1243.28 -1253 -1216.08 -1259.89 -1218.8 -1218.8 -1295.38 -1344.34 -1275.89 -1275.89 -1248.31 -808.312 -771.39 -774.11 -774.11
 -1.70141e+38 -1.70141e+38 -1233.33 -1.70141e+38 -1236.75 -1273.24 -1264.37 -1226.46 -1285.03 -1226.67 -1226.67 -1310.49 -1368.09 -1310.58 -1310.58 -1287.27 -819.684 -781.776 -781.984 -781.984
 -1.70141e+38 -1.70141e+38 -1237.11 -1.70141e+38 -1243.74 -1269.04 -1272.64 -1232.82 -1305.22 -1233.5 -1233.5 -1326.59 -1370.1 -1340.81 -1340.81 -1318.84 -827.95 -788.135 -788.809 -788.809
% name: utt2a_back
% type: matrix
% rows: 69
% columns: 20
 -1.70141e+38 -788.81 -803.273 -786.021 -803.273 -1106.44 -786.021 -786.084 -1141.28 -803.273 -801.961 -1308.41 -1264.07 -1233.5 -1264.07 -1233.5 -1233.5 -1392.66 -1.70141e+38 -1423.52
 -1.70141e+38 -782.311 -795.471 -779.447 -795.471 -1076.39 -779.447 -779.506 -1110.21 -795.471 -793.383 -1294.15 -1248.63 -1224.13 -1248.63 -1224.13 -1224.13 -1386.08 -1.70141e+38 -1414.82
